codigo;uf;ex;nacionalfe;importados;estadual;municipal
29159050;SP;;4.20;6.31;18.00;0.00
29159060;SP;;4.20;6.31;18.00;0.00
29159090;SP;;4.20;6.22;18.00;0.00
29161110;SP;;4.20;6.29;18.00;0.00
29161120;SP;;4.20;6.22;18.00;0.00
29161210;SP;;4.20;6.31;18.00;0.00
29161220;SP;;4.20;6.31;18.00;0.00
29161230;SP;;4.20;6.31;18.00;0.00
29161240;SP;;4.20;6.22;18.00;0.00
29161290;SP;;4.20;6.22;18.00;0.00
29161310;SP;;4.20;6.22;18.00;0.00
29161320;SP;;4.20;6.22;18.00;0.00
29161410;SP;;4.20;6.31;18.00;0.00
29161420;SP;;4.20;6.31;18.00;0.00
29161430;SP;;4.20;6.22;18.00;0.00
29161490;SP;;4.20;6.22;18.00;0.00
29161511;SP;;4.20;6.22;18.00;0.00
29161519;SP;;4.20;6.31;18.00;0.00
29161520;SP;;4.20;6.22;18.00;0.00
29161600;SP;;4.20;6.22;18.00;0.00
29161911;SP;;4.20;6.31;18.00;0.00
29161919;SP;;4.20;6.22;18.00;0.00
29161921;SP;;4.20;6.22;18.00;0.00
29161922;SP;;4.20;6.22;18.00;0.00
29161923;SP;;4.20;6.22;18.00;0.00
29161929;SP;;4.20;6.22;18.00;0.00
29161990;SP;;4.20;6.22;18.00;0.00
29162011;SP;;4.20;6.22;18.00;0.00
29162012;SP;;4.20;6.22;18.00;0.00
29162013;SP;;4.20;6.22;18.00;0.00
29162014;SP;;4.20;6.31;18.00;0.00
29162015;SP;;4.20;6.22;18.00;0.00
29162019;SP;;4.20;6.22;18.00;0.00
29162090;SP;;4.20;6.22;18.00;0.00
29163110;SP;;4.20;6.31;18.00;0.00
29163121;SP;;4.20;6.31;18.00;0.00
29163122;SP;;4.20;6.31;18.00;0.00
29163129;SP;;4.20;6.22;18.00;0.00
29163131;SP;;4.20;6.31;18.00;0.00
29163132;SP;;4.20;6.31;18.00;0.00
29163139;SP;;4.20;6.22;18.00;0.00
29163210;SP;;4.20;6.31;18.00;0.00
29163220;SP;;4.20;6.22;18.00;0.00
29163400;SP;;4.20;6.22;18.00;0.00
29163910;SP;;4.20;6.22;18.00;0.00
29163920;SP;;4.20;6.22;18.00;0.00
29163930;SP;;4.20;6.22;18.00;0.00
29163940;SP;;4.20;6.31;18.00;0.00
29163990;SP;;4.20;6.22;18.00;0.00
29171110;SP;;4.20;6.22;18.00;0.00
29171120;SP;;4.20;6.22;18.00;0.00
29171210;SP;;4.20;6.29;18.00;0.00
29171220;SP;;4.20;6.31;18.00;0.00
29171310;SP;;4.20;6.22;18.00;0.00
29171321;SP;;4.20;6.22;18.00;0.00
29171322;SP;;4.20;6.31;18.00;0.00
29171323;SP;;4.20;6.31;18.00;0.00
29171329;SP;;4.20;6.22;18.00;0.00
29171400;SP;;4.20;6.31;18.00;0.00
29171910;SP;;4.20;6.31;18.00;0.00
29171921;SP;;4.20;6.31;18.00;0.00
29171922;SP;;4.20;6.31;18.00;0.00
29171930;SP;;4.20;6.31;18.00;0.00
29171990;SP;;4.20;6.22;18.00;0.00
29172000;SP;;4.20;6.22;18.00;0.00
29173200;SP;;4.20;6.31;18.00;0.00
29173300;SP;;4.20;6.31;18.00;0.00
29173400;SP;;4.20;6.31;18.00;0.00
29173500;SP;;4.20;6.31;18.00;0.00
29173600;SP;;4.20;6.31;18.00;0.00
29173700;SP;;4.20;6.31;18.00;0.00
29173911;SP;;4.20;6.22;18.00;0.00
29173919;SP;;4.20;6.22;18.00;0.00
29173920;SP;;4.20;6.31;18.00;0.00
29173931;SP;;4.20;6.31;18.00;0.00
29173939;SP;;4.20;6.22;18.00;0.00
29173940;SP;;4.20;6.26;18.00;0.00
29173950;SP;;4.20;6.22;18.00;0.00
29173990;SP;;4.20;6.22;18.00;0.00
29181100;SP;;4.20;6.31;18.00;0.00
29181200;SP;;4.20;6.31;18.00;0.00
29181310;SP;;4.20;6.31;18.00;0.00
29181320;SP;;4.20;6.22;18.00;0.00
29181400;SP;;4.20;6.31;18.00;0.00
29181500;SP;;4.20;6.31;18.00;0.00
29181610;SP;;4.20;6.31;18.00;0.00
29181690;SP;;4.20;6.31;18.00;0.00
29181800;SP;;4.20;6.22;18.00;0.00
29181910;SP;;4.20;6.22;18.00;0.00
29181921;SP;;4.20;6.22;18.00;0.00
29181922;SP;;4.20;6.22;18.00;0.00
29181929;SP;;4.20;6.31;18.00;0.00
29181930;SP;;4.20;6.31;18.00;0.00
29181941;SP;;4.20;6.22;18.00;0.00
29181942;SP;;4.20;6.22;18.00;0.00
29181943;SP;;4.20;6.22;18.00;0.00
29181990;SP;;4.20;6.22;18.00;0.00
29182110;SP;;4.20;6.31;18.00;0.00
29182120;SP;;4.20;6.31;18.00;0.00
29182211;SP;;4.20;6.31;18.00;0.00
29182212;SP;;4.20;6.31;18.00;0.00
29182219;SP;;4.20;6.22;18.00;0.00
29182220;SP;;4.20;6.22;18.00;0.00
29182300;SP;;4.20;6.31;18.00;0.00
29182910;SP;;4.20;6.22;18.00;0.00
29182921;SP;;4.20;6.22;18.00;0.00
29182922;SP;;4.20;6.31;18.00;0.00
29182923;SP;;4.20;6.31;18.00;0.00
29182929;SP;;4.20;6.22;18.00;0.00
29182930;SP;;4.20;6.22;18.00;0.00
29182940;SP;;4.20;6.31;18.00;0.00
29182950;SP;;4.20;6.31;18.00;0.00
29182990;SP;;4.20;6.22;18.00;0.00
29183010;SP;;4.20;6.22;18.00;0.00
29183020;SP;;4.20;6.22;18.00;0.00
29183031;SP;;4.20;6.22;18.00;0.00
29183032;SP;;4.20;6.22;18.00;0.00
29183033;SP;;4.20;6.33;18.00;0.00
29183039;SP;;4.20;6.22;18.00;0.00
29183040;SP;;4.20;6.22;18.00;0.00
29183090;SP;;4.20;6.22;18.00;0.00
29189100;SP;;4.20;6.22;18.00;0.00
29189911;SP;;4.20;6.31;18.00;0.00
29189912;SP;;4.20;6.33;18.00;0.00
29189919;SP;;4.20;6.22;18.00;0.00
29189921;SP;;4.20;6.31;18.00;0.00
29189929;SP;;4.20;6.22;18.00;0.00
29189930;SP;;4.20;6.22;18.00;0.00
29189940;SP;;4.20;6.22;18.00;0.00
29189950;SP;;4.20;6.22;18.00;0.00
29189960;SP;;4.20;6.22;18.00;0.00
29189991;SP;;4.20;6.22;18.00;0.00
29189992;SP;;4.20;6.31;18.00;0.00
29189993;SP;;4.20;6.31;18.00;0.00
29189994;SP;;4.20;6.33;18.00;0.00
29189999;SP;;4.20;6.22;18.00;0.00
29191000;SP;;4.20;6.22;18.00;0.00
29199010;SP;;4.20;6.22;18.00;0.00
29199020;SP;;4.20;6.22;18.00;0.00
29199030;SP;;4.20;6.29;18.00;0.00
29199040;SP;;4.20;6.31;18.00;0.00
29199050;SP;;4.20;6.31;18.00;0.00
29199060;SP;;4.20;6.33;18.00;0.00
29199090;SP;;4.20;6.22;18.00;0.00
29201110;SP;;4.20;6.22;18.00;0.00
29201120;SP;;4.20;6.22;18.00;0.00
29201910;SP;;4.20;6.22;18.00;0.00
29201920;SP;;4.20;6.22;18.00;0.00
29201990;SP;;4.20;6.22;18.00;0.00
29209013;SP;;4.20;6.31;18.00;0.00
29209014;SP;;4.20;6.22;18.00;0.00
29209015;SP;;4.20;6.31;18.00;0.00
29209016;SP;;4.20;6.22;18.00;0.00
29209017;SP;;4.20;6.31;18.00;0.00
29209019;SP;;4.20;6.22;18.00;0.00
29209021;SP;;4.20;6.31;18.00;0.00
29209022;SP;;4.20;6.22;18.00;0.00
29209029;SP;;4.20;6.22;18.00;0.00
29209031;SP;;4.20;6.31;18.00;0.00
29209032;SP;;4.20;6.31;18.00;0.00
29209033;SP;;4.20;6.31;18.00;0.00
29209039;SP;;4.20;6.22;18.00;0.00
29209041;SP;;4.20;6.31;18.00;0.00
29209042;SP;;4.20;6.31;18.00;0.00
29209049;SP;;4.20;6.22;18.00;0.00
29209051;SP;;4.20;6.31;18.00;0.00
29209059;SP;;4.20;6.22;18.00;0.00
29209061;SP;;4.20;6.22;18.00;0.00
29209062;SP;;4.20;6.22;18.00;0.00
29209063;SP;;4.20;6.22;18.00;0.00
29209064;SP;;4.20;6.22;18.00;0.00
29209069;SP;;4.20;6.22;18.00;0.00
29209090;SP;;4.20;6.22;18.00;0.00
29211111;SP;;4.20;6.31;18.00;0.00
29211112;SP;;4.20;6.22;18.00;0.00
29211121;SP;;4.20;6.31;18.00;0.00
29211122;SP;;4.20;6.31;18.00;0.00
29211123;SP;;4.20;6.31;18.00;0.00
29211129;SP;;4.20;6.22;18.00;0.00
29211131;SP;;4.20;6.31;18.00;0.00
29211132;SP;;4.20;6.31;18.00;0.00
29211139;SP;;4.20;6.22;18.00;0.00
29211911;SP;;4.20;6.33;18.00;0.00
29211912;SP;;4.20;6.31;18.00;0.00
29211913;SP;;4.20;6.22;18.00;0.00
29211914;SP;;4.20;6.22;18.00;0.00
29211915;SP;;4.20;6.33;18.00;0.00
29211919;SP;;4.20;6.22;18.00;0.00
29211921;SP;;4.20;6.31;18.00;0.00
29211922;SP;;4.20;6.22;18.00;0.00
29211923;SP;;4.20;6.22;18.00;0.00
29211924;SP;;4.20;6.33;18.00;0.00
29211929;SP;;4.20;6.22;18.00;0.00
29211931;SP;;4.20;6.33;18.00;0.00
29211939;SP;;4.20;6.22;18.00;0.00
29211941;SP;;4.20;6.31;18.00;0.00
29211949;SP;;4.20;6.31;18.00;0.00
29211991;SP;;4.20;6.22;18.00;0.00
29211992;SP;;4.20;6.22;18.00;0.00
29211993;SP;;4.20;6.33;18.00;0.00
29211999;SP;;4.20;6.22;18.00;0.00
29212100;SP;;4.20;6.22;18.00;0.00
29212200;SP;;4.20;6.31;18.00;0.00
29212910;SP;;4.20;6.22;18.00;0.00
29212920;SP;;4.20;6.22;18.00;0.00
29212990;SP;;4.20;6.22;18.00;0.00
29213011;SP;;4.20;6.33;18.00;0.00
29213012;SP;;4.20;6.31;18.00;0.00
29213019;SP;;4.20;6.22;18.00;0.00
29213020;SP;;4.20;6.22;18.00;0.00
29213090;SP;;4.20;6.22;18.00;0.00
29214100;SP;;4.20;6.31;18.00;0.00
29214211;SP;;4.20;6.22;18.00;0.00
29214219;SP;;4.20;6.22;18.00;0.00
29214221;SP;;4.20;6.31;18.00;0.00
29214229;SP;;4.20;6.22;18.00;0.00
29214231;SP;;4.20;6.22;18.00;0.00
29214239;SP;;4.20;6.22;18.00;0.00
29214241;SP;;4.20;6.22;18.00;0.00
29214249;SP;;4.20;6.22;18.00;0.00
29214290;SP;;4.20;6.22;18.00;0.00
29214311;SP;;4.20;6.31;18.00;0.00
29214319;SP;;4.20;6.22;18.00;0.00
29214321;SP;;4.20;6.22;18.00;0.00
29214322;SP;;4.20;6.33;18.00;0.00
29214323;SP;;4.20;6.22;18.00;0.00
29214329;SP;;4.20;6.22;18.00;0.00
29214410;SP;;4.20;6.22;18.00;0.00
29214421;SP;;4.20;6.31;18.00;0.00
29214422;SP;;4.20;6.31;18.00;0.00
29214429;SP;;4.20;6.22;18.00;0.00
29214500;SP;;4.20;6.22;18.00;0.00
29214610;SP;;4.20;6.22;18.00;0.00
29214620;SP;;4.20;6.22;18.00;0.00
29214630;SP;;4.20;6.22;18.00;0.00
29214640;SP;;4.20;6.22;18.00;0.00
29214650;SP;;4.20;6.22;18.00;0.00
29214660;SP;;4.20;6.22;18.00;0.00
29214670;SP;;4.20;6.22;18.00;0.00
29214680;SP;;4.20;6.22;18.00;0.00
29214690;SP;;4.20;6.22;18.00;0.00
29214910;SP;;4.20;6.22;18.00;0.00
29214921;SP;;4.20;6.22;18.00;0.00
29214922;SP;;4.20;6.22;18.00;0.00
29214929;SP;;4.20;6.22;18.00;0.00
29214931;SP;;4.20;6.33;18.00;0.00
29214939;SP;;4.20;6.22;18.00;0.00
29214990;SP;;4.20;6.22;18.00;0.00
29215111;SP;;4.20;6.22;18.00;0.00
29215112;SP;;4.20;6.31;18.00;0.00
29215119;SP;;4.20;6.22;18.00;0.00
29215120;SP;;4.20;6.22;18.00;0.00
29215131;SP;;4.20;6.31;18.00;0.00
29215132;SP;;4.20;6.31;18.00;0.00
29215133;SP;;4.20;6.31;18.00;0.00
29215134;SP;;4.20;6.31;18.00;0.00
29215135;SP;;4.20;6.22;18.00;0.00
29215139;SP;;4.20;6.22;18.00;0.00
29215190;SP;;4.20;6.22;18.00;0.00
29215911;SP;;4.20;6.22;18.00;0.00
29215919;SP;;4.20;6.22;18.00;0.00
29215921;SP;;4.20;6.31;18.00;0.00
29215929;SP;;4.20;6.22;18.00;0.00
29215931;SP;;4.20;6.31;18.00;0.00
29215932;SP;;4.20;6.22;18.00;0.00
29215939;SP;;4.20;6.22;18.00;0.00
29215990;SP;;4.20;6.22;18.00;0.00
29221100;SP;;4.20;6.33;18.00;0.00
29221200;SP;;4.20;6.33;18.00;0.00
29221310;SP;;4.20;6.33;18.00;0.00
29221320;SP;;4.20;6.33;18.00;0.00
29221400;SP;;4.20;6.22;18.00;0.00
29221911;SP;;4.20;6.22;18.00;0.00
29221912;SP;;4.20;6.33;18.00;0.00
29221913;SP;;4.20;6.33;18.00;0.00
29221919;SP;;4.20;6.22;18.00;0.00
29221921;SP;;4.20;6.33;18.00;0.00
29221929;SP;;4.20;6.22;18.00;0.00
29221931;SP;;4.20;6.22;18.00;0.00
29221939;SP;;4.20;6.22;18.00;0.00
29221941;SP;;4.20;6.22;18.00;0.00
29221949;SP;;4.20;6.22;18.00;0.00
29221951;SP;;4.20;6.22;18.00;0.00
29221952;SP;;4.20;6.22;18.00;0.00
29221959;SP;;4.20;6.22;18.00;0.00
29221961;SP;;4.20;6.22;18.00;0.00
29221962;SP;;4.20;6.22;18.00;0.00
29221969;SP;;4.20;6.22;18.00;0.00
29221991;SP;;4.20;6.22;18.00;0.00
29221992;SP;;4.20;6.22;18.00;0.00
29221993;SP;;4.20;6.33;18.00;0.00
29221994;SP;;4.20;6.33;18.00;0.00
29221995;SP;;4.20;6.33;18.00;0.00
29221999;SP;;4.20;6.22;18.00;0.00
29222100;SP;;4.20;6.22;18.00;0.00
29222911;SP;;4.20;6.22;18.00;0.00
29222919;SP;;4.20;6.22;18.00;0.00
29222920;SP;;4.20;6.22;18.00;0.00
29222990;SP;;4.20;6.22;18.00;0.00
29223111;SP;;4.20;6.33;18.00;0.00
29223112;SP;;4.20;6.22;18.00;0.00
29223120;SP;;4.20;6.22;18.00;0.00
29223130;SP;;4.20;6.22;18.00;0.00
29223910;SP;;4.20;6.22;18.00;0.00
29223921;SP;;4.20;6.31;18.00;0.00
29223929;SP;;4.20;6.22;18.00;0.00
29223990;SP;;4.20;6.22;18.00;0.00
29224110;SP;;4.20;6.31;18.00;0.00
29224190;SP;;4.20;6.31;18.00;0.00
29224210;SP;;4.20;6.22;18.00;0.00
29224220;SP;;4.20;6.28;18.00;0.00
29224300;SP;;4.20;6.22;18.00;0.00
29224410;SP;;4.20;6.22;18.00;0.00
29224420;SP;;4.20;6.22;18.00;0.00
29224910;SP;;4.20;6.22;18.00;0.00
29224920;SP;;4.20;6.31;18.00;0.00
29224931;SP;;4.20;6.22;18.00;0.00
29224932;SP;;4.20;6.22;18.00;0.00
29224940;SP;;4.20;6.31;18.00;0.00
29224951;SP;;4.20;6.22;18.00;0.00
29224952;SP;;4.20;6.31;18.00;0.00
29224959;SP;;4.20;6.22;18.00;0.00
29224961;SP;;4.20;6.33;18.00;0.00
29224962;SP;;4.20;6.33;18.00;0.00
29224963;SP;;4.20;6.33;18.00;0.00
29224964;SP;;4.20;6.33;18.00;0.00
29224969;SP;;4.20;6.22;18.00;0.00
29224990;SP;;4.20;6.22;18.00;0.00
29225011;SP;;4.20;6.22;18.00;0.00
29225019;SP;;4.20;6.22;18.00;0.00
29225021;SP;;4.20;6.22;18.00;0.00
29225029;SP;;4.20;6.22;18.00;0.00
29225031;SP;;4.20;6.33;18.00;0.00
29225032;SP;;4.20;6.22;18.00;0.00
29225039;SP;;4.20;6.22;18.00;0.00
29225041;SP;;4.20;6.22;18.00;0.00
29225049;SP;;4.20;6.22;18.00;0.00
29225050;SP;;4.20;6.31;18.00;0.00
29225091;SP;;4.20;6.22;18.00;0.00
29225099;SP;;4.20;6.22;18.00;0.00
29231000;SP;;4.20;6.22;18.00;0.00
29232000;SP;;4.20;6.31;18.00;0.00
29239010;SP;;4.20;6.31;18.00;0.00
29239020;SP;;4.20;6.22;18.00;0.00
29239030;SP;;4.20;6.31;18.00;0.00
29239040;SP;;4.20;6.31;18.00;0.00
29239050;SP;;4.20;6.31;18.00;0.00
29239060;SP;;4.20;6.31;18.00;0.00
29239090;SP;;4.20;6.22;18.00;0.00
29241100;SP;;4.20;6.22;18.00;0.00
29241210;SP;;4.20;6.22;18.00;0.00
29241220;SP;;4.20;6.22;18.00;0.00
29241230;SP;;4.20;6.33;18.00;0.00
29241911;SP;;4.20;6.22;18.00;0.00
29241919;SP;;4.20;6.22;18.00;0.00
29241921;SP;;4.20;6.22;18.00;0.00
29241922;SP;;4.20;6.22;18.00;0.00
29241929;SP;;4.20;6.22;18.00;0.00
29241931;SP;;4.20;6.22;18.00;0.00
29241932;SP;;4.20;6.22;18.00;0.00
29241939;SP;;4.20;6.22;18.00;0.00
29241942;SP;;4.20;6.33;18.00;0.00
29241949;SP;;4.20;6.22;18.00;0.00
29241991;SP;;4.20;6.22;18.00;0.00
29241992;SP;;4.20;6.22;18.00;0.00
29241993;SP;;4.20;6.33;18.00;0.00
29241994;SP;;4.20;6.33;18.00;0.00
29241999;SP;;4.20;6.22;18.00;0.00
29242111;SP;;4.20;6.22;18.00;0.00
29242119;SP;;4.20;6.22;18.00;0.00
29242120;SP;;4.20;6.33;18.00;0.00
29242190;SP;;4.20;6.22;18.00;0.00
29242300;SP;;4.20;6.22;18.00;0.00
29242400;SP;;4.20;6.22;18.00;0.00
29242911;SP;;4.20;6.31;18.00;0.00
29242912;SP;;4.20;6.22;18.00;0.00
29242913;SP;;4.20;6.33;18.00;0.00
29242914;SP;;4.20;6.33;18.00;0.00
29242915;SP;;4.20;6.33;18.00;0.00
29242919;SP;;4.20;6.22;18.00;0.00
29242920;SP;;4.20;6.22;18.00;0.00
29242931;SP;;4.20;6.22;18.00;0.00
29242932;SP;;4.20;6.22;18.00;0.00
29242939;SP;;4.20;6.22;18.00;0.00
29242941;SP;;4.20;6.22;18.00;0.00
29242942;SP;;4.20;6.33;18.00;0.00
29242943;SP;;4.20;6.22;18.00;0.00
29242944;SP;;4.20;6.22;18.00;0.00
29242945;SP;;4.20;6.22;18.00;0.00
29242946;SP;;4.20;6.33;18.00;0.00
29242947;SP;;4.20;6.22;18.00;0.00
29242949;SP;;4.20;6.22;18.00;0.00
29242951;SP;;4.20;6.33;18.00;0.00
29242952;SP;;4.20;6.33;18.00;0.00
29242959;SP;;4.20;6.22;18.00;0.00
29242961;SP;;4.20;6.33;18.00;0.00
29242962;SP;;4.20;6.33;18.00;0.00
29242963;SP;;4.20;6.33;18.00;0.00
29242964;SP;;4.20;6.22;18.00;0.00
29242969;SP;;4.20;6.22;18.00;0.00
29242991;SP;;4.20;6.22;18.00;0.00
29242992;SP;;4.20;6.22;18.00;0.00
29242993;SP;;4.20;6.22;18.00;0.00
29242994;SP;;4.20;6.22;18.00;0.00
29242995;SP;;4.20;6.22;18.00;0.00
29242996;SP;;4.20;6.33;18.00;0.00
29242999;SP;;4.20;6.22;18.00;0.00
29251100;SP;;4.20;6.33;18.00;0.00
29251200;SP;;4.20;6.22;18.00;0.00
29251910;SP;;4.20;6.33;18.00;0.00
29251990;SP;;4.20;6.22;18.00;0.00
29252100;SP;;4.20;6.22;18.00;0.00
29252911;SP;;4.20;6.22;18.00;0.00
29252919;SP;;4.20;6.22;18.00;0.00
29252921;SP;;4.20;6.22;18.00;0.00
29252922;SP;;4.20;6.22;18.00;0.00
29252923;SP;;4.20;6.31;18.00;0.00
29252929;SP;;4.20;6.22;18.00;0.00
29252930;SP;;4.20;6.31;18.00;0.00
29252940;SP;;4.20;6.33;18.00;0.00
29252950;SP;;4.20;6.31;18.00;0.00
29252990;SP;;4.20;6.22;18.00;0.00
29261000;SP;;4.20;6.31;18.00;0.00
29262000;SP;;4.20;6.22;18.00;0.00
29263011;SP;;4.20;6.33;18.00;0.00
29263012;SP;;4.20;6.22;18.00;0.00
29263020;SP;;4.20;6.22;18.00;0.00
29269011;SP;;4.20;6.22;18.00;0.00
29269012;SP;;4.20;6.22;18.00;0.00
29269019;SP;;4.20;6.22;18.00;0.00
29269021;SP;;4.20;6.22;18.00;0.00
29269022;SP;;4.20;6.22;18.00;0.00
29269023;SP;;4.20;6.33;18.00;0.00
29269024;SP;;4.20;6.22;18.00;0.00
29269025;SP;;4.20;6.22;18.00;0.00
29269026;SP;;4.20;6.22;18.00;0.00
29269029;SP;;4.20;6.22;18.00;0.00
29269030;SP;;4.20;6.22;18.00;0.00
29269091;SP;;4.20;6.22;18.00;0.00
29269092;SP;;4.20;6.22;18.00;0.00
29269093;SP;;4.20;6.33;18.00;0.00
29269095;SP;;4.20;6.22;18.00;0.00
29269096;SP;;4.20;6.31;18.00;0.00
29269099;SP;;4.20;6.22;18.00;0.00
29270010;SP;;4.20;6.22;18.00;0.00
29270021;SP;;4.20;6.33;18.00;0.00
29270029;SP;;4.20;6.22;18.00;0.00
29270030;SP;;4.20;6.22;18.00;0.00
29280011;SP;;4.20;6.22;18.00;0.00
29280019;SP;;4.20;6.22;18.00;0.00
29280020;SP;;4.20;6.22;18.00;0.00
29280030;SP;;4.20;6.22;18.00;0.00
29280041;SP;;4.20;6.31;18.00;0.00
29280042;SP;;4.20;6.31;18.00;0.00
29280090;SP;;4.20;6.22;18.00;0.00
29291010;SP;;4.20;6.22;18.00;0.00
29291021;SP;;4.20;6.22;18.00;0.00
29291029;SP;;4.20;6.33;18.00;0.00
29291030;SP;;4.20;6.24;18.00;0.00
29291090;SP;;4.20;6.22;18.00;0.00
29299011;SP;;4.20;6.31;18.00;0.00
29299012;SP;;4.20;6.31;18.00;0.00
29299019;SP;;4.20;6.22;18.00;0.00
29299021;SP;;4.20;6.22;18.00;0.00
29299022;SP;;4.20;6.22;18.00;0.00
29299029;SP;;4.20;6.22;18.00;0.00
29299090;SP;;4.20;6.22;18.00;0.00
29302011;SP;;4.20;6.22;18.00;0.00
29302012;SP;;4.20;6.22;18.00;0.00
29302013;SP;;4.20;6.22;18.00;0.00
29302019;SP;;4.20;6.22;18.00;0.00
29302021;SP;;4.20;6.31;18.00;0.00
29302022;SP;;4.20;6.31;18.00;0.00
29302023;SP;;4.20;6.31;18.00;0.00
29302024;SP;;4.20;6.33;18.00;0.00
29302029;SP;;4.20;6.22;18.00;0.00
29303011;SP;;4.20;6.31;18.00;0.00
29303012;SP;;4.20;6.31;18.00;0.00
29303019;SP;;4.20;6.22;18.00;0.00
29303021;SP;;4.20;6.31;18.00;0.00
29303022;SP;;4.20;6.22;18.00;0.00
29303029;SP;;4.20;6.22;18.00;0.00
29303090;SP;;4.20;6.22;18.00;0.00
29304010;SP;;4.20;6.22;18.00;0.00
29304090;SP;;4.20;6.22;18.00;0.00
29305010;SP;;4.20;6.22;18.00;0.00
29305020;SP;;4.20;6.31;18.00;0.00
29309011;SP;;4.20;6.22;18.00;0.00
29309012;SP;;4.20;6.22;18.00;0.00
29309013;SP;;4.20;6.22;18.00;0.00
29309019;SP;;4.20;6.22;18.00;0.00
29309021;SP;;4.20;6.22;18.00;0.00
29309022;SP;;4.20;6.22;18.00;0.00
29309023;SP;;4.20;6.22;18.00;0.00
29309029;SP;;4.20;6.22;18.00;0.00
29309031;SP;;4.20;6.22;18.00;0.00
29309032;SP;;4.20;6.22;18.00;0.00
29309033;SP;;4.20;6.22;18.00;0.00
29309034;SP;;4.20;6.22;18.00;0.00
29309035;SP;;4.20;6.22;18.00;0.00
29309036;SP;;4.20;6.31;18.00;0.00
29309037;SP;;4.20;6.31;18.00;0.00
29309038;SP;;4.20;6.22;18.00;0.00
29309039;SP;;4.20;6.22;18.00;0.00
29309041;SP;;4.20;6.22;18.00;0.00
29309042;SP;;4.20;6.22;18.00;0.00
29309043;SP;;4.20;6.22;18.00;0.00
29309049;SP;;4.20;6.22;18.00;0.00
29309051;SP;;4.20;6.22;18.00;0.00
29309052;SP;;4.20;6.31;18.00;0.00
29309053;SP;;4.20;6.22;18.00;0.00
29309054;SP;;4.20;6.22;18.00;0.00
29309057;SP;;4.20;6.33;18.00;0.00
29309059;SP;;4.20;6.22;18.00;0.00
29309061;SP;;4.20;6.31;18.00;0.00
29309069;SP;;4.20;6.22;18.00;0.00
29309071;SP;;4.20;6.22;18.00;0.00
29309072;SP;;4.20;6.33;18.00;0.00
29309079;SP;;4.20;6.22;18.00;0.00
29309081;SP;;4.20;6.22;18.00;0.00
29309082;SP;;4.20;6.22;18.00;0.00
29309083;SP;;4.20;6.22;18.00;0.00
29309084;SP;;4.20;6.22;18.00;0.00
29309085;SP;;4.20;6.22;18.00;0.00
29309086;SP;;4.20;6.22;18.00;0.00
29309087;SP;;4.20;6.22;18.00;0.00
29309088;SP;;4.20;6.22;18.00;0.00
29309089;SP;;4.20;6.22;18.00;0.00
29309091;SP;;4.20;6.22;18.00;0.00
29309093;SP;;4.20;6.31;18.00;0.00
29309094;SP;;4.20;6.22;18.00;0.00
29309095;SP;;4.20;6.22;18.00;0.00
29309096;SP;;4.20;6.31;18.00;0.00
29309097;SP;;4.20;6.31;18.00;0.00
29309098;SP;;4.20;6.31;18.00;0.00
29309099;SP;;4.20;6.22;18.00;0.00
29311000;SP;;4.20;6.22;18.00;0.00
29312000;SP;;4.20;6.22;18.00;0.00
29319021;SP;;4.20;6.22;18.00;0.00
29319029;SP;;4.20;6.22;18.00;0.00
29319031;SP;;4.20;6.22;18.00;0.00
29319032;SP;;4.20;6.31;18.00;0.00
29319033;SP;;4.20;6.33;18.00;0.00
29319034;SP;;4.20;6.31;18.00;0.00
29319035;SP;;4.20;6.22;18.00;0.00
29319036;SP;;4.20;6.22;18.00;0.00
29319037;SP;;4.20;6.31;18.00;0.00
29319038;SP;;4.20;6.22;18.00;0.00
29319041;SP;;4.20;6.22;18.00;0.00
29319042;SP;;4.20;6.22;18.00;0.00
29319043;SP;;4.20;6.22;18.00;0.00
29319044;SP;;4.20;6.22;18.00;0.00
29319045;SP;;4.20;6.31;18.00;0.00
29319046;SP;;4.20;6.31;18.00;0.00
29319049;SP;;4.20;6.22;18.00;0.00
29319051;SP;;4.20;6.22;18.00;0.00
29319052;SP;;4.20;6.22;18.00;0.00
29319053;SP;;4.20;6.22;18.00;0.00
29319054;SP;;4.20;6.22;18.00;0.00
29319059;SP;;4.20;6.22;18.00;0.00
29319061;SP;;4.20;6.31;18.00;0.00
29319062;SP;;4.20;6.31;18.00;0.00
29319069;SP;;4.20;6.22;18.00;0.00
29319071;SP;;4.20;6.31;18.00;0.00
29319072;SP;;4.20;6.31;18.00;0.00
29319073;SP;;4.20;6.31;18.00;0.00
29319074;SP;;4.20;6.31;18.00;0.00
29319075;SP;;4.20;6.31;18.00;0.00
29319076;SP;;4.20;6.31;18.00;0.00
29319077;SP;;4.20;6.31;18.00;0.00
29319079;SP;;4.20;6.31;18.00;0.00
29319090;SP;;4.20;6.22;18.00;0.00
29321100;SP;;4.20;6.22;18.00;0.00
29321200;SP;;4.20;6.31;18.00;0.00
29321310;SP;;4.20;6.31;18.00;0.00
29321320;SP;;4.20;6.22;18.00;0.00
29321910;SP;;4.20;6.22;18.00;0.00
29321920;SP;;4.20;6.22;18.00;0.00
29321930;SP;;4.20;6.33;18.00;0.00
29321940;SP;;4.20;6.31;18.00;0.00
29321950;SP;;4.20;6.31;18.00;0.00
29321990;SP;;4.20;6.22;18.00;0.00
